variant,image,family
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000014.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000017.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000010.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000024.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000007.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000011.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000023.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000006.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000013.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000004.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000033.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000021.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000018.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000005.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000026.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000031.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000028.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000009.jpg,Boeing 737
737-800,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0009/000002.jpg,Boeing 737
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000008.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000012.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000015.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000019.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000013.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000027.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000030.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000003.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000034.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000033.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000032.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000016.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000024.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000001.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000007.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000004.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000002.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000026.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000014.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000029.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000025.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000011.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000031.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000020.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000009.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000021.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000018.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000005.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000022.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000017.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000006.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000023.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000010.jpg,Boeing 757
757-300,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0016/000028.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000009.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000021.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000029.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000001.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000027.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000003.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000004.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000008.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000031.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000006.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000014.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000016.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000002.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000033.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000024.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000011.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000022.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000025.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000007.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000005.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000023.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000015.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000030.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000028.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000019.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000020.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000018.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000013.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000010.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000032.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000012.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000026.jpg,Boeing 757
757-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0015/000017.jpg,Boeing 757
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000006.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000002.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000022.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000027.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000003.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000025.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000015.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000004.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000033.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000026.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000029.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000008.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000001.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000016.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000031.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000009.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000032.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000007.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000028.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000030.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000011.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000019.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000021.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000010.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000020.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000018.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000005.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000012.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000014.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000024.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000013.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000017.jpg,Boeing 747
747-400,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0014/000023.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000019.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000030.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000022.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000016.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000028.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000032.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000010.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000015.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000020.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000018.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000007.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000009.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000003.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000012.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000004.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000023.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000026.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000013.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000027.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000014.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000025.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000031.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000017.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000002.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000033.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000029.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000021.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000005.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000024.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000008.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000001.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000006.jpg,Boeing 747
747-100,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0011/000011.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000022.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000016.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000025.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000010.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000015.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000029.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000030.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000007.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000019.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000033.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000004.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000028.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000032.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000024.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000012.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000026.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000017.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000027.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000003.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000031.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000021.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000018.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000002.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000005.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000020.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000001.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000006.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000008.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000014.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000013.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000023.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000009.jpg,Boeing 747
747-200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0012/000011.jpg,Boeing 747
737-700,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0008/000033.jpg,Boeing 737
737-700,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0008/000008.jpg,Boeing 737
737-700,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0008/000030.jpg,Boeing 737
737-700,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0008/000016.jpg,Boeing 737
737-700,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0008/000019.jpg,Boeing 737
737-700,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0008/000007.jpg,Boeing 737
